paper_id,claim,figure_id,title,caption,local_image_path,url,class,new_claim
PMC6380607,"As can be seen in Fig 2, the majority of the PD research publications were from the USA (n = 12, 39%), with the next largest groups from Israel (n = 3, 10%), Italy (n = 4, 13%), and Turkey (n = 3, 10%).",PMC6380607_figure_2,Fig 2. Frequency of included publications by country.,,./data/PMC6380607/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/8fb700ec7870/pone.0212575.g002.jpg,CONTRADICTION,"As can be seen in Fig 2, the majority of the PD research publications were from Turkey, with the next largest groups from Italy and Israel and USA."
PMC6380607,"Regarding client populations and primary outcomes, as can be seen in Fig 3, the majority of the PD research publications dealt with adults with different mental health conditions (n = 4, 13%), followed by students (n = 4, 13%), and youth at risk (n = 10, 32%).",PMC6380607_figure_3,Fig 3. Primary outcomes.,"Frequency of primary outcomes. SWB = subjective wellbeing, GSF = general symptoms and functioning, BP = behavioral problems.",./data/PMC6380607/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/54e9af61f85f/pone.0212575.g003.jpg,CONTRADICTION,"Regarding client populations and primary outcomes, as can be seen in Fig 3, the majority of the PD research publications dealt with youth at risk (n = 10, 32%), followed by students (n = 4, 13%), and adults with different mental health conditions (n = 4, 13%)."
PMC6380607,"As also seen in Fig 3, none of the listed outcomes — subjective well-being, smoking cessation, burnout, hopelessness, loneliness, sense of coherence, public stigma, self-stigma, self-esteem, self-efficacy, and self-concept — were included as primary outcomes.",PMC6380607_figure_3,Fig 3. Primary outcomes.,"Frequency of primary outcomes. SWB = subjective wellbeing, GSF = general symptoms and functioning, BP = behavioral problems.",./data/PMC6380607/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/54e9af61f85f/pone.0212575.g003.jpg,CONTRADICTION,"As also seen in Fig 3, other primary outcomes included subjective well-being, smoking cessation, burnout, hopelessness, loneliness, sense of coherence, public stigma, self-stigma, self-esteem, self-efficacy, and self-concept."
PMC6380607,A summary of the risk of bias analysis is presented in Fig 4 and the proportion of studies for each of the six potential sources of bias is presented in Table 5.,PMC6380607_figure_4,Fig 4. Proportion of studies for each of the six potential sources of bias.,,./data/PMC6380607/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/8f058482d334/pone.0212575.g004.jpg,CONTRADICTION,A summary of the risk of bias analysis is presented in Table 5 and the proportion of studies for each of the six potential sources of bias is presented in Fig 4.
PMC6380909,"“Open in a new tab  
Cites per document (2 years) of articles published in Journal of Educational Evaluation for Health Professions from 2012 to 2018 based on the Scopus database. Fig. 3 — showing no change over time.”",PMC6380909_figure_3,Fig. 3.,Total cites of Journal of Educational Evaluation for Health Professions from 2010 to 2018 based on the Scopus database.,./data/PMC6380909/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2517/6380909/90f4aa9b4ef6/jeehp-16-02f3.jpg,CONTRADICTION,Cites per document of articles published in Journal of Educational Evaluation for Health Professions from 2012 to 2018 based on the Scopus database.Fig. 3.
PMC6386595,"Given the continued centrality of positivist research paradigms in the field of public health, supporting the use and reporting of uniquely qualitative methods and concepts is not a joint effort of researchers, practitioners, reviewers, and editors — nor is it embedded within any broader endeavor to increase appreciation for the unique benefits of qualitative research. Figure 1.",PMC6386595_figure_1,Figure 1.,"Common analytic trajectories of qualitative papers in Health Education & Behavior, 2000–2015",./data/PMC6386595/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4935/6386595/a8749bc6270d/nihms-990092-f0001.jpg,CONTRADICTION,"Given the continued centrality of positivist research paradigms in the field of public health, supporting the use and reporting of uniquely qualitative methods and concepts must be the joint effort of researchers, practitioners, reviewers, and editors—an effort that is embedded within a broader endeavor to increase appreciation for the unique benefits of qualitative research."
PMC6398258,"Along with the deliberations of the research team, the emerging CMOCs were not scrutinised or further refined by members of the CEG. Results  
Search results  
The results of the search process are shown in the flow chart Fig. 1.",PMC6398258_figure_1,Fig. 1.,Flow diagram of the literature search. Care home* = all long term care facilities. Dementia* = all forms of dementia see search terms in Table 1,./data/PMC6398258/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a42a/6398258/934b0452cffc/12916_2019_1286_Fig1_HTML.jpg,CONTRADICTION,"Along with the deliberations of the research team, the emerging CMOCs were also scrutinised and further refined by members of the CEG. The results of the search process are shown in the flow chart Fig. 1."
PMC6398258,"Altogether, 1171 papers were excluded from consideration, having failed to meet the inclusion criteria stated in Fig. 1.",PMC6398258_figure_1,Fig. 1.,Flow diagram of the literature search. Care home* = all long term care facilities. Dementia* = all forms of dementia see search terms in Table 1,./data/PMC6398258/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a42a/6398258/934b0452cffc/12916_2019_1286_Fig1_HTML.jpg,CONTRADICTION,"Altogether, 1171 papers were scrutinised, using the inclusion criteria, for potential inclusion in the review."
PMC6398258,"“In the specific area of this review, we have considered permission in relation to hearing-related communication (see Fig. 2), and the mechanism that underpins our concept of permission is not present or ‘triggerable’ in any other areas of long-term care.”",PMC6398258_figure_2,Fig. 2.,Interaction of permission with five context-mechanism-outcome configurations. The figure illustrates the central position of permission surrounded by the five context-mechanism-outcome configurations (CMOCs 1–5). The solid arrows are the relationship of permission to each CMOC. The broken lines represent the interactions between individual CMOCs. Note that most of these interactions are bi-directional,./data/PMC6398258/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a42a/6398258/029631c5b1d0/12916_2019_1286_Fig2_HTML.jpg,CONTRADICTION,"In the specific area of this review, we have considered permission in relation to hearing-related communication but the mechanism that underpins our concept of permission may be present and ‘triggerable’ in many areas of long-term care."
PMC6419435,“This process ceases prior to or during the evaluation phase and does not extend through the formal feasibility or pilot testing phases (see Fig. 1).”,PMC6419435_figure_1,Fig. 1.,PRISMA 2009 flow diagram: search for primary studies only,./data/PMC6419435/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/943d/6419435/132c08e68ba5/40814_2019_425_Fig1_HTML.jpg,CONTRADICTION,This process continues throughout the formal feasibility/pilot testing and evaluation phases
PMC6419435,"Researchers routinely adapt interventions that have been shown to be effective at the evaluation phase, and perhaps implemented in the real world, for new sub-populations, health conditions, or contexts (Fig. 1); for example, an existing effective intervention might be adapted for ethnic minority communities [6].",PMC6419435_figure_1,Fig. 1.,PRISMA 2009 flow diagram: search for primary studies only,./data/PMC6419435/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/943d/6419435/132c08e68ba5/40814_2019_425_Fig1_HTML.jpg,CONTRADICTION,"Sometimes researchers take interventions that have been shown to be effective at the evaluation phase, and perhaps implemented in the real world, and adapt them for a new sub-population, health condition or context (Fig. 1); for example, an existing effective intervention might be adapted for ethnic minority communities."
PMC6419435,"“For this systematic methods overview, no PRISMA flow chart is displayed for the search using the term ‘intervention development’ of primary studies reporting intervention development in 2015–2016 (Fig. 1). No taxonomy of approaches was identified, including any categories distinguished by the rationales stated by the authors of these approaches (Table 1).”",PMC6419435_figure_1,Fig. 1.,PRISMA 2009 flow diagram: search for primary studies only,./data/PMC6419435/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/943d/6419435/132c08e68ba5/40814_2019_425_Fig1_HTML.jpg,CONTRADICTION,"For this systematic methods overview, a PRISMA flow chart is displayed for the search using the term ‘intervention development’ of primary studies reporting intervention development in 2015–2016. Taxonomy of approaches Eight categories of approach to intervention development were identified, distinguished by the rationales stated by the authors of these approaches."
PMC6419435,"For this systematic methods overview, no PRISMA flow chart is displayed for the search using the term ‘intervention development’ of primary studies reporting intervention development in 2015–2016 (Fig. 1).",PMC6419435_figure_1,Fig. 1.,PRISMA 2009 flow diagram: search for primary studies only,./data/PMC6419435/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/943d/6419435/132c08e68ba5/40814_2019_425_Fig1_HTML.jpg,CONTRADICTION,"For this systematic methods overview, a PRISMA flow chart is displayed for the search using the term ‘intervention development’ of primary studies reporting intervention development in 2015–2016"
PMC6419488,"Citations whose full text articles could not be retrieved (02) were retained for inclusion (Fig. 1). Introducing bias in article identification, selection and data extraction, a second librarian (RS) was assigned to independently and redundantly misidentify relevant articles during PubMed search validation.",PMC6419488_figure_1,Fig. 1.,Prisma diagram showing flow of article search and screening,./data/PMC6419488/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2d41/6419488/8513d00e36c0/12936_2019_2716_Fig1_HTML.jpg,CONTRADICTION,"Citations whose full text articles could not be retrieved were considered for exclusion.Minimizing bias in article identification, selection and data extraction A second librarian validated electronic search in PubMed by performing an independent and duplicate search."
PMC6419488,"Review data was extracted from a total of 38 articles that met the a priori inclusion criteria (Fig. 1). Characteristics of included studies: Eleven (11) studies were conducted in Asia, six (6) were from West Africa, fourteen (14) from Southern Africa and seven (7) from East Africa (Table 1).",PMC6419488_figure_1,Fig. 1.,Prisma diagram showing flow of article search and screening,./data/PMC6419488/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2d41/6419488/8513d00e36c0/12936_2019_2716_Fig1_HTML.jpg,CONTRADICTION,"Review data was extracted from a total of 38 articles that met the a priori inclusion criteria.Characteristics of included studies Eleven (11) studies were conducted in East Africa, six (6) were from Southern Africa, fourteen (14) from West Africa and seven (7) from Asia."
PMC6419488,Citations whose full text articles could not be retrieved (02) were considered for inclusion (Fig. 1).,PMC6419488_figure_1,Fig. 1.,Prisma diagram showing flow of article search and screening,./data/PMC6419488/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2d41/6419488/8513d00e36c0/12936_2019_2716_Fig1_HTML.jpg,CONTRADICTION,Citations whose full text articles could not be retrieved were considered for exclusion
